清液池电导率区间,清液池PH区间,清液池浓度区间,清液池温度区间,清液池COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比,配比刀数,配比异常率统计,配比异常率估计
"[6.32, 6.995]","[5.625, 5.705]","[0.0126, 0.0128]","[24.55, 24.75]","[24408.75, 24675.0]","[5.065, 6.93]",3.0,2.133951175794864,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",568,0.1267605633802817,0.10688412453932715
"[6.32, 6.995]","[5.625, 5.705]","[0.0126, 0.0128]","[23.65, 24.55]","[24408.75, 24675.0]","[5.065, 6.93]",13.0,9.454186734460542,88,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",568,0.1267605633802817,0.10688412453932715
"[6.32, 6.995]","[5.585, 5.625]","[0.0126, 0.0128]","[23.65, 24.55]","[24408.75, 24675.0]","[5.065, 6.93]",4.0,3.7901052609024037,35,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",568,0.1267605633802817,0.10688412453932715
"[6.995, 7.525]","[5.625, 5.705]","[0.0125, 0.0126]","[23.65, 24.55]","[24186.25, 24408.75]","[5.065, 6.93]",3.0,2.1924332015863217,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",568,0.1267605633802817,0.10688412453932715
"[6.32, 6.995]","[5.625, 5.705]","[0.0126, 0.0128]","[23.35, 23.65]","[24408.75, 24675.0]","[5.065, 6.93]",6.0,6.3833583475836875,58,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",568,0.1267605633802817,0.10688412453932715
"[6.32, 6.995]","[5.585, 5.625]","[0.0126, 0.0128]","[24.75, 25.15]","[24186.25, 24408.75]","[5.065, 6.93]",5.0,4.272177595956097,38,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",568,0.1267605633802817,0.10688412453932715
"[6.32, 6.995]","[5.625, 5.705]","[0.0126, 0.0128]","[24.55, 24.75]","[24186.25, 24408.75]","[5.065, 6.93]",4.0,2.3684864088264947,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",568,0.1267605633802817,0.10688412453932715
"[7.525, 7.76]","[5.625, 5.705]","[0.0126, 0.0128]","[23.35, 23.65]","[24066.25, 24186.25]","[5.065, 6.93]",3.0,2.498446652383724,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",568,0.1267605633802817,0.10688412453932715
"[6.32, 6.995]","[5.585, 5.625]","[0.0126, 0.0128]","[24.55, 24.75]","[24186.25, 24408.75]","[5.065, 6.93]",4.0,2.386436821917126,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",568,0.1267605633802817,0.10688412453932715
"[6.32, 6.995]","[5.585, 5.625]","[0.0126, 0.0128]","[23.65, 24.55]","[24186.25, 24408.75]","[5.065, 6.93]",5.0,2.0587721406714254,18,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",568,0.1267605633802817,0.10688412453932715
"[7.525, 7.76]","[5.765, 5.95]","[0.0125, 0.0126]","[23.65, 24.55]","[24186.25, 24408.75]","[4.29, 4.935]",2.0,2.469516338902305,25,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",381,0.10761154855643044,0.10330112883416798
"[6.995, 7.525]","[5.765, 5.95]","[0.0122, 0.0125]","[25.15, 29.9]","[23985.0, 24066.25]","[4.29, 4.935]",3.0,2.573935132309651,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",381,0.10761154855643044,0.10330112883416798
"[7.76, 8.365]","[5.765, 5.95]","[0.0122, 0.0125]","[24.75, 25.15]","[23985.0, 24066.25]","[4.29, 4.935]",1.0,2.501437617554967,25,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",381,0.10761154855643044,0.10330112883416798
"[7.76, 8.365]","[5.765, 5.95]","[0.0125, 0.0126]","[24.55, 24.75]","[24186.25, 24408.75]","[4.29, 4.935]",4.0,3.2080691124302296,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",381,0.10761154855643044,0.10330112883416798
"[7.76, 8.365]","[5.765, 5.95]","[0.0125, 0.0126]","[23.65, 24.55]","[24186.25, 24408.75]","[4.29, 4.935]",27.0,25.742952998562405,247,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",381,0.10761154855643044,0.10330112883416798
"[6.995, 7.525]","[5.765, 5.95]","[0.0125, 0.0126]","[23.65, 24.55]","[24186.25, 24408.75]","[4.29, 4.935]",4.0,2.8618188860584413,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",381,0.10761154855643044,0.10330112883416798
"[7.76, 8.365]","[5.765, 5.95]","[0.0126, 0.0128]","[22.1, 23.35]","[24186.25, 24408.75]","[4.29, 4.935]",2.0,0.4058798290197667,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",644,0.13043478260869565,0.11188486018128597
"[7.76, 8.365]","[5.765, 5.95]","[0.0125, 0.0126]","[24.75, 25.15]","[24186.25, 24408.75]","[4.29, 4.935]",4.0,3.068159338428776,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",644,0.13043478260869565,0.11188486018128597
"[7.76, 8.365]","[5.765, 5.95]","[0.0126, 0.0128]","[22.1, 23.35]","[24186.25, 24408.75]","[3.08, 4.29]",12.0,8.698466505215753,84,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",644,0.13043478260869565,0.11188486018128597
"[7.76, 8.365]","[5.625, 5.705]","[0.0126, 0.0128]","[25.15, 29.9]","[24186.25, 24408.75]","[3.08, 4.29]",2.0,2.8345805424985278,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",644,0.13043478260869565,0.11188486018128597
"[7.76, 8.365]","[5.765, 5.95]","[0.0125, 0.0126]","[23.65, 24.55]","[24186.25, 24408.75]","[3.08, 4.29]",5.0,5.846813346096499,55,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",644,0.13043478260869565,0.11188486018128597
"[7.76, 8.365]","[5.705, 5.765]","[0.0126, 0.0128]","[24.75, 25.15]","[24186.25, 24408.75]","[3.08, 4.29]",3.0,5.320924883034449,50,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",644,0.13043478260869565,0.11188486018128597
"[7.76, 8.365]","[5.765, 5.95]","[0.0125, 0.0126]","[23.35, 23.65]","[24186.25, 24408.75]","[4.29, 4.935]",2.0,2.6711611038944576,25,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",644,0.13043478260869565,0.11188486018128597
"[8.365, 9.145]","[5.625, 5.705]","[0.0126, 0.0128]","[25.15, 29.9]","[24186.25, 24408.75]","[3.08, 4.29]",5.0,2.89101875889269,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",644,0.13043478260869565,0.11188486018128597
"[7.76, 8.365]","[5.765, 5.95]","[0.0126, 0.0128]","[23.35, 23.65]","[24186.25, 24408.75]","[3.08, 4.29]",3.0,2.966182443890302,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",644,0.13043478260869565,0.11188486018128597
"[8.365, 9.145]","[5.625, 5.705]","[0.0126, 0.0128]","[22.1, 23.35]","[24066.25, 24186.25]","[3.08, 4.29]",8.0,6.020478472028143,52,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",644,0.13043478260869565,0.11188486018128597
"[7.76, 8.365]","[5.625, 5.705]","[0.0126, 0.0128]","[23.65, 24.55]","[24066.25, 24186.25]","[3.08, 4.29]",9.0,5.985849692570338,51,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",644,0.13043478260869565,0.11188486018128597
"[8.365, 9.145]","[5.625, 5.705]","[0.0126, 0.0128]","[24.75, 25.15]","[24066.25, 24186.25]","[3.08, 4.29]",6.0,3.1727538620478666,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",644,0.13043478260869565,0.11188486018128597
"[8.365, 9.145]","[5.625, 5.705]","[0.0125, 0.0126]","[23.65, 24.55]","[24066.25, 24186.25]","[3.08, 4.29]",9.0,6.63773357380011,56,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",644,0.13043478260869565,0.11188486018128597
"[7.76, 8.365]","[5.625, 5.705]","[0.0125, 0.0126]","[23.35, 23.65]","[24066.25, 24186.25]","[3.08, 4.29]",2.0,2.9766153686082273,25,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",644,0.13043478260869565,0.11188486018128597
"[8.365, 9.145]","[5.625, 5.705]","[0.0126, 0.0128]","[23.65, 24.55]","[24066.25, 24186.25]","[3.08, 4.29]",6.0,6.211915118551978,52,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",644,0.13043478260869565,0.11188486018128597
"[8.365, 9.145]","[5.545, 5.585]","[0.0126, 0.0128]","[24.55, 24.75]","[24066.25, 24186.25]","[3.08, 4.29]",3.0,2.560717194477405,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",644,0.13043478260869565,0.11188486018128597
"[8.365, 9.145]","[5.625, 5.705]","[0.0126, 0.0128]","[23.35, 23.65]","[24066.25, 24186.25]","[3.08, 4.29]",3.0,3.784599923692869,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",644,0.13043478260869565,0.11188486018128597
