成品电导率区间,成品PH值区间,成品浓度区间,成品浊度区间,成品温度区间,成品表面张力区间,成品COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比,配比刀数,配比异常率统计,配比异常率估计
"[8.895, 9.075]","[5.995, 6.095]","[0.013, 0.0132]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[24485.0, 25070.0]","[3.08, 4.29]",0.0,1.1767959589798438,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",763,0.12844036697247707,0.09958421873401561
"[8.51, 8.895]","[5.995, 6.095]","[0.0129, 0.013]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[24485.0, 25070.0]","[3.08, 4.29]",2.0,1.125725272811771,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",763,0.12844036697247707,0.09958421873401561
"[8.51, 8.895]","[6.095, 6.155]","[0.0129, 0.013]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[24485.0, 25070.0]","[3.08, 4.29]",3.0,0.7902612868884193,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",763,0.12844036697247707,0.09958421873401561
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[59.385, 63.695]","[25.35, 25.55]","[27.85, 27.95]","[23241.25, 23867.5]","[3.08, 4.29]",0.0,0.6262458876354401,7,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[59.385, 63.695]","[25.15, 25.35]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",2.0,2.692888029041143,30,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",2.0,6.342405938481691,70,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",2.0,1.180087988574875,13,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.85, 27.95]","[23241.25, 23867.5]","[3.08, 4.29]",0.0,1.0903854618522146,12,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.7, 27.85]","[23241.25, 23867.5]","[3.08, 4.29]",1.0,0.9092715107264302,10,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",1.0,0.9095687430292777,10,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[25.35, 25.55]","[27.85, 27.95]","[23241.25, 23867.5]","[3.08, 4.29]",2.0,1.3660938808340428,15,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[25.35, 25.55]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",6.0,4.831710260488176,53,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[25.15, 25.35]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",1.0,1.4619545833067733,16,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[51.75, 59.385]","[25.35, 25.55]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",2.0,1.0981850366312824,12,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",1.0,1.011352536208487,11,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[13.11, 51.75]","[25.15, 25.35]","[27.85, 27.95]","[23241.25, 23867.5]","[3.08, 4.29]",1.0,0.8335447455802208,9,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[59.385, 63.695]","[23.1, 25.15]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.0,0.8597760782956643,9,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[59.385, 63.695]","[23.1, 25.15]","[27.7, 27.85]","[23241.25, 23867.5]","[3.08, 4.29]",2.0,0.9585202731766094,10,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[23.1, 25.15]","[27.85, 27.95]","[23241.25, 23867.5]","[3.08, 4.29]",2.0,2.2321151175769356,23,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[23.1, 25.15]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",1.0,3.011336978166091,31,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[23.1, 25.15]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",3.0,1.0704111277361041,11,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[51.75, 59.385]","[23.1, 25.15]","[27.85, 27.95]","[23241.25, 23867.5]","[3.08, 4.29]",2.0,1.0713951441013811,11,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[51.75, 59.385]","[23.1, 25.15]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.0,1.2673827101422186,13,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",2.0,2.658831562502194,27,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0129, 0.013]","[63.695, 97.92]","[23.1, 25.15]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",1.0,1.4103185318933007,14,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[10.6, 14.65]","[5.4, 5.925]","[0.0129, 0.013]","[13.11, 51.75]","[23.1, 25.15]","[27.85, 27.95]","[23241.25, 23867.5]","[3.08, 4.29]",2.0,1.1217905531574726,11,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",428,0.08411214953271028,0.09349432868957483
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[59.385, 63.695]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",0.0,0.6294653806116363,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.945, 8.51]","[6.155, 6.29]","[0.0125, 0.0126]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",0.0,0.7219281065758849,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.255, 7.945]","[5.995, 6.095]","[0.0125, 0.0126]","[51.75, 59.385]","[25.55, 26.35]","[28.155, 28.4]","[24226.25, 24485.0]","[4.29, 4.935]",0.0,0.8124716204118704,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[8.895, 9.075]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[25.15, 25.35]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",0.0,0.7253103040593543,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.945, 8.51]","[6.155, 6.29]","[0.0125, 0.0126]","[51.75, 59.385]","[25.35, 25.55]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",3.0,2.0883898509816214,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.945, 8.51]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",1.0,2.0981814095106213,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",1.0,0.5496012102705299,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.945, 8.51]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",0.0,0.5518905515075936,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[8.51, 8.895]","[5.995, 6.095]","[0.0125, 0.0126]","[59.385, 63.695]","[23.1, 25.15]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",0.0,0.6588696071973767,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[59.385, 63.695]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.7768736810408765,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.945, 8.51]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",1.0,0.999625812091513,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.7023625297257202,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[25.15, 25.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",1.0,0.6049208409304067,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,1.4127177144644583,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.35, 25.55]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,2.239355709067177,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.35, 25.55]","[27.7, 27.85]","[24485.0, 25070.0]","[4.29, 4.935]",1.0,0.6132100018004547,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.945, 8.51]","[6.095, 6.155]","[0.0126, 0.0129]","[63.695, 97.92]","[23.1, 25.15]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",2.0,0.9553104848493931,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.945, 8.51]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[23.1, 25.15]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",1.0,0.7454767922662977,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.945, 8.51]","[6.155, 6.29]","[0.0126, 0.0129]","[51.75, 59.385]","[23.1, 25.15]","[28.155, 28.4]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.5342822710213604,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[8.51, 8.895]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",3.0,1.8186588911081318,17,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.945, 8.51]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",2.0,1.5047332994660447,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[23.1, 25.15]","[27.7, 27.85]","[24485.0, 25070.0]","[4.29, 4.935]",1.0,0.6490633497042991,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",228,0.07456140350877193,0.09821359394150274
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09225513359082856,1,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",2.0,0.5555032002267009,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",1.0,2.0403981904105173,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.7, 27.85]","[24226.25, 24485.0]","[5.065, 6.93]",1.0,1.1190755260522436,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24226.25, 24485.0]","[5.065, 6.93]",0.0,1.1197953146506614,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",0.0,0.56044617221679,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24226.25, 24485.0]","[5.065, 6.93]",1.0,3.839166958303193,41,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.7, 27.85]","[24226.25, 24485.0]","[5.065, 6.93]",5.0,2.257223750286058,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[6.55, 7.255]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",0.0,0.4832548708398883,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[6.55, 7.255]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.7, 27.85]","[24226.25, 24485.0]","[5.065, 6.93]",1.0,0.6823868659201219,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[6.55, 7.255]","[6.095, 6.155]","[0.0126, 0.0129]","[59.385, 63.695]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.10267149445546739,1,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[6.55, 7.255]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,1.055246429963427,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[6.55, 7.255]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",2.0,2.3235533671882243,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[6.55, 7.255]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",1.0,0.7399994881381653,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[6.55, 7.255]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",2.0,1.6928901078358887,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[6.55, 7.255]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.35, 25.55]","[27.7, 27.85]","[24485.0, 25070.0]","[5.065, 6.93]",1.0,0.7454717165891875,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[6.55, 7.255]","[6.095, 6.155]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",6.0,5.897512671253798,54,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[6.55, 7.255]","[6.155, 6.29]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",2.0,0.6564166032638091,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[6.55, 7.255]","[6.095, 6.155]","[0.0129, 0.013]","[13.11, 51.75]","[25.15, 25.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.4399182398052697,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[25070.0, 25875.0]","[5.065, 6.93]",0.0,1.8041136935868864,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[25070.0, 25875.0]","[5.065, 6.93]",4.0,4.41008287681618,39,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[6.55, 7.255]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[25070.0, 25875.0]","[5.065, 6.93]",1.0,1.0460781699608506,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[6.55, 7.255]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[25070.0, 25875.0]","[5.065, 6.93]",3.0,2.7917358461281063,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[6.55, 7.255]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[25070.0, 25875.0]","[5.065, 6.93]",5.0,3.026932411574542,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[6.55, 7.255]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[25070.0, 25875.0]","[5.065, 6.93]",0.0,1.747678447752423,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[6.55, 7.255]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.7, 27.85]","[25070.0, 25875.0]","[5.065, 6.93]",3.0,2.570331466302693,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
"[7.255, 7.945]","[6.095, 6.155]","[0.0129, 0.013]","[13.11, 51.75]","[25.35, 25.55]","[27.95, 28.155]","[25070.0, 25875.0]","[5.065, 6.93]",6.0,4.454919702407715,38,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",559,0.11806797853309481,0.10939367493746162
