成品电导率区间,成品PH值区间,成品浓度区间,成品浊度区间,成品温度区间,成品表面张力区间,成品COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[33.105, 35.6]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.2,0.12034959163513279,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[6.55, 7.415]","[6.115, 6.135]","[0.0125, 0.0127]","[57.35, 97.92]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.12036882741159051,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[9.155, 9.585]","[6.045, 6.115]","[0.0129, 0.013]","[13.11, 33.105]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[5.145, 5.265]",0.0,0.12042116366894688,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[5.65, 5.925]","[0.0125, 0.0127]","[33.105, 35.6]","[26.35, 27.9]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.12042453157871609,5,"{'柠檬酸添加比例': 1.82, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0125, 0.0127]","[35.6, 45.95]","[24.95, 25.2514]","[27.85, 27.95]","[24900.0, 25875.0]","[5.265, 6.93]",0.1111111111111111,0.12047326611921855,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0129, 0.013]","[57.35, 97.92]","[25.75, 26.15]","[27.95, 28.05]","[24900.0, 25875.0]","[5.265, 6.93]",0.08333333333333333,0.12048426307623716,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.415, 9.155]","[5.65, 5.925]","[0.0125, 0.0127]","[33.105, 35.6]","[26.35, 27.9]","[28.05, 28.155]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.12054252049125816,8,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[6.55, 7.415]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[25.75, 26.15]","[28.05, 28.155]","[24900.0, 25875.0]","[5.265, 6.93]",0.0,0.12055970966938091,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[6.55, 7.415]","[6.115, 6.135]","[0.0125, 0.0127]","[13.11, 33.105]","[25.75, 26.15]","[28.05, 28.155]","[23693.75, 24750.0]","[4.105, 4.805]",0.0,0.12061695531956607,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[6.55, 7.415]","[6.045, 6.115]","[0.0125, 0.0127]","[45.95, 57.35]","[24.95, 25.2514]","[28.05, 28.155]","[24900.0, 25875.0]","[5.145, 5.265]",0.5,0.12061843667217376,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[6.55, 7.415]","[6.135, 6.29]","[0.0127, 0.0129]","[13.11, 33.105]","[25.75, 26.15]","[27.95, 28.05]","[24900.0, 25875.0]","[5.145, 5.265]",0.0,0.12065330180042819,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[6.55, 7.415]","[6.135, 6.29]","[0.0127, 0.0129]","[35.6, 45.95]","[25.75, 26.15]","[27.85, 27.95]","[24900.0, 25875.0]","[5.145, 5.265]",0.05263157894736842,0.12067046111952057,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[6.55, 7.415]","[6.135, 6.29]","[0.0127, 0.0129]","[35.6, 45.95]","[25.75, 26.15]","[28.05, 28.155]","[24900.0, 25875.0]","[5.145, 5.265]",0.2222222222222222,0.12078845003206262,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[9.155, 9.585]","[5.65, 5.925]","[0.0125, 0.0127]","[33.105, 35.6]","[26.35, 27.9]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.12080557135381383,2,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0125, 0.0127]","[35.6, 45.95]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.4,0.12081957387951117,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[6.55, 7.415]","[6.045, 6.115]","[0.0125, 0.0127]","[13.11, 33.105]","[25.2514, 25.75]","[27.95, 28.05]","[24900.0, 25875.0]","[5.265, 6.93]",0.14285714285714285,0.12083499804797687,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0125, 0.0127]","[45.95, 57.35]","[25.2514, 25.75]","[28.05, 28.155]","[23693.75, 24750.0]","[5.145, 5.265]",0.0,0.12084180681287668,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[6.55, 7.415]","[6.045, 6.115]","[0.0125, 0.0127]","[13.11, 33.105]","[25.2514, 25.75]","[28.05, 28.155]","[24900.0, 25875.0]","[4.915, 5.145]",0.08333333333333333,0.12086306091605281,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.013, 0.0132]","[13.11, 33.105]","[26.15, 26.35]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.22727272727272727,0.1208694273769022,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.135, 6.29]","[0.013, 0.0132]","[13.11, 33.105]","[26.35, 27.9]","[28.05, 28.155]","[23693.75, 24750.0]","[5.265, 6.93]",0.13636363636363635,0.1208898406866477,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0125, 0.0127]","[13.11, 33.105]","[25.75, 26.15]","[28.05, 28.155]","[23693.75, 24750.0]","[4.915, 5.145]",0.1,0.12095713948297543,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[27.95, 28.05]","[23693.75, 24750.0]","[4.915, 5.145]",0.0,0.12101342239079473,1,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[6.55, 7.415]","[6.135, 6.29]","[0.0127, 0.0129]","[35.6, 45.95]","[25.2514, 25.75]","[27.85, 27.95]","[24900.0, 25875.0]","[5.145, 5.265]",0.0,0.12108089772975097,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0129, 0.013]","[33.105, 35.6]","[25.2514, 25.75]","[27.95, 28.05]","[24750.0, 24900.0]","[4.105, 4.805]",0.5,0.12113456564919357,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}"
"[9.155, 9.585]","[5.925, 6.015]","[0.0125, 0.0127]","[33.105, 35.6]","[25.75, 26.15]","[27.95, 28.05]","[22972.5, 23693.75]","[4.915, 5.145]",0.2,0.121134842481869,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.045, 6.115]","[0.013, 0.0132]","[13.11, 33.105]","[25.2514, 25.75]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.12114380752109413,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[6.55, 7.415]","[6.135, 6.29]","[0.0127, 0.0129]","[13.11, 33.105]","[25.2514, 25.75]","[27.85, 27.95]","[24900.0, 25875.0]","[5.145, 5.265]",0.5,0.12119040046513932,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[6.55, 7.415]","[6.135, 6.29]","[0.0127, 0.0129]","[35.6, 45.95]","[25.2514, 25.75]","[28.05, 28.155]","[24900.0, 25875.0]","[5.145, 5.265]",0.3333333333333333,0.12119888664229303,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[6.55, 7.415]","[6.045, 6.115]","[0.0125, 0.0127]","[13.11, 33.105]","[24.95, 25.2514]","[27.85, 27.95]","[24900.0, 25875.0]","[5.265, 6.93]",0.1,0.12124280513890771,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[6.55, 7.415]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.75, 26.15]","[27.7, 27.85]","[24900.0, 25875.0]","[5.145, 5.265]",0.08333333333333333,0.12129789974891003,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[6.55, 7.415]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.75, 26.15]","[28.05, 28.155]","[24900.0, 25875.0]","[5.145, 5.265]",0.0,0.12131714860228326,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0129, 0.013]","[33.105, 35.6]","[25.2514, 25.75]","[27.95, 28.05]","[23693.75, 24750.0]","[4.105, 4.805]",0.0,0.12135658105462678,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.12135667254422229,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[6.55, 7.415]","[6.045, 6.115]","[0.013, 0.0132]","[35.6, 45.95]","[23.1, 24.95]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.25,0.12137289092983901,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0129, 0.013]","[13.11, 33.105]","[26.35, 27.9]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.047619047619047616,0.12139062525727204,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0125, 0.0127]","[13.11, 33.105]","[26.15, 26.35]","[27.95, 28.05]","[23693.75, 24750.0]","[4.805, 4.915]",0.0,0.12146265807922606,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[6.55, 7.415]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.2514, 25.75]","[27.95, 28.05]","[24900.0, 25875.0]","[5.145, 5.265]",0.0,0.12148293424549088,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0125, 0.0127]","[57.35, 97.92]","[25.2514, 25.75]","[28.05, 28.155]","[23693.75, 24750.0]","[5.145, 5.265]",0.2857142857142857,0.1215665088717886,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[9.155, 9.585]","[6.045, 6.115]","[0.0129, 0.013]","[13.11, 33.105]","[25.2514, 25.75]","[28.05, 28.155]","[22972.5, 23693.75]","[5.145, 5.265]",0.2,0.1216405956173785,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[33.105, 35.6]","[25.75, 26.15]","[27.85, 27.95]","[24750.0, 24900.0]","[4.105, 4.805]",0.125,0.12167874245943068,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[6.55, 7.415]","[5.925, 6.015]","[0.0125, 0.0127]","[35.6, 45.95]","[26.35, 27.9]","[28.05, 28.155]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.12169253473900285,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[6.55, 7.415]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[25.75, 26.15]","[28.05, 28.155]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.12172426113083477,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0127, 0.0129]","[35.6, 45.95]","[25.2514, 25.75]","[27.85, 27.95]","[24900.0, 25875.0]","[4.915, 5.145]",0.045454545454545456,0.12176961795564571,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[9.155, 9.585]","[6.045, 6.115]","[0.0127, 0.0129]","[33.105, 35.6]","[26.15, 26.35]","[27.85, 27.95]","[23693.75, 24750.0]","[4.805, 4.915]",0.0,0.1217946663240719,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[6.55, 7.415]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[26.15, 26.35]","[28.05, 28.155]","[23693.75, 24750.0]","[5.265, 6.93]",0.11764705882352941,0.12186031759687325,17,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[33.105, 35.6]","[23.1, 24.95]","[27.95, 28.05]","[24900.0, 25875.0]","[5.265, 6.93]",0.1,0.12191533936564913,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0129, 0.013]","[35.6, 45.95]","[25.2514, 25.75]","[27.85, 27.95]","[24900.0, 25875.0]","[4.915, 5.145]",0.4,0.12191555639422293,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0127, 0.0129]","[35.6, 45.95]","[24.95, 25.2514]","[27.95, 28.05]","[24900.0, 25875.0]","[4.915, 5.145]",0.0,0.12192410093761512,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0129, 0.013]","[45.95, 57.35]","[25.2514, 25.75]","[28.05, 28.155]","[22972.5, 23693.75]","[4.915, 5.145]",0.0,0.12192695632826389,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.585, 10.445]","[6.045, 6.115]","[0.013, 0.0132]","[13.11, 33.105]","[25.2514, 25.75]","[27.7, 27.85]","[23693.75, 24750.0]","[5.145, 5.265]",0.0,0.12195028517024961,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0129, 0.013]","[35.6, 45.95]","[26.35, 27.9]","[27.85, 27.95]","[22972.5, 23693.75]","[5.265, 6.93]",0.2,0.12197212894754285,10,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.155, 9.585]","[6.045, 6.115]","[0.0129, 0.013]","[35.6, 45.95]","[26.15, 26.35]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.12201306200873943,3,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[33.105, 35.6]","[25.75, 26.15]","[27.7, 27.85]","[24750.0, 24900.0]","[4.805, 4.915]",0.08333333333333333,0.12201413486394652,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0125, 0.0127]","[13.11, 33.105]","[26.35, 27.9]","[28.155, 28.4]","[23693.75, 24750.0]","[4.805, 4.915]",0.1875,0.12205046067465564,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0129, 0.013]","[35.6, 45.95]","[24.95, 25.2514]","[27.95, 28.05]","[24900.0, 25875.0]","[4.915, 5.145]",0.3125,0.12207003937619233,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[9.155, 9.585]","[6.015, 6.045]","[0.0129, 0.013]","[13.11, 33.105]","[25.75, 26.15]","[28.05, 28.155]","[22972.5, 23693.75]","[5.145, 5.265]",0.0,0.12207793092183236,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[6.55, 7.415]","[6.045, 6.115]","[0.0127, 0.0129]","[45.95, 57.35]","[25.2514, 25.75]","[27.7, 27.85]","[24900.0, 25875.0]","[5.145, 5.265]",0.14285714285714285,0.12211212775417454,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[6.55, 7.415]","[6.045, 6.115]","[0.0125, 0.0127]","[13.11, 33.105]","[24.95, 25.2514]","[27.85, 27.95]","[24750.0, 24900.0]","[5.265, 6.93]",0.1,0.12218534119492837,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[9.155, 9.585]","[6.045, 6.115]","[0.0129, 0.013]","[13.11, 33.105]","[25.2514, 25.75]","[28.155, 28.4]","[22972.5, 23693.75]","[5.145, 5.265]",0.0,0.12220798490306259,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.585]","[6.115, 6.135]","[0.0125, 0.0127]","[13.11, 33.105]","[26.15, 26.35]","[28.05, 28.155]","[23693.75, 24750.0]","[4.805, 4.915]",0.0,0.12221501087582727,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[5.65, 5.925]","[0.0127, 0.0129]","[33.105, 35.6]","[26.35, 27.9]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.5,0.12221861655054023,2,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[6.55, 7.415]","[5.925, 6.015]","[0.0125, 0.0127]","[35.6, 45.95]","[24.95, 25.2514]","[27.95, 28.05]","[24900.0, 25875.0]","[4.915, 5.145]",0.2222222222222222,0.12223680062628871,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.013, 0.0132]","[35.6, 45.95]","[25.75, 26.15]","[27.7, 27.85]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.12223956386591497,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.155, 9.585]","[6.015, 6.045]","[0.0129, 0.013]","[13.11, 33.105]","[25.2514, 25.75]","[27.95, 28.05]","[22972.5, 23693.75]","[5.145, 5.265]",0.25,0.12224371656503999,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.135, 6.29]","[0.013, 0.0132]","[13.11, 33.105]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.2857142857142857,0.12225032654213447,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[6.55, 7.415]","[6.045, 6.115]","[0.0127, 0.0129]","[35.6, 45.95]","[25.2514, 25.75]","[27.95, 28.05]","[24900.0, 25875.0]","[4.915, 5.145]",0.15384615384615385,0.12230299218546581,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[33.105, 35.6]","[25.2514, 25.75]","[27.85, 27.95]","[23693.75, 24750.0]","[4.105, 4.805]",0.15384615384615385,0.1223111944750943,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[6.55, 7.415]","[6.045, 6.115]","[0.0125, 0.0127]","[13.11, 33.105]","[24.95, 25.2514]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.12240735660036157,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0125, 0.0127]","[35.6, 45.95]","[26.35, 27.9]","[27.85, 27.95]","[23693.75, 24750.0]","[4.105, 4.805]",0.125,0.12240922097248418,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[33.105, 35.6]","[25.2514, 25.75]","[27.7, 27.85]","[24750.0, 24900.0]","[4.805, 4.915]",0.0,0.12242457147417693,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[27.95, 28.05]","[23693.75, 24750.0]","[5.145, 5.265]",0.0,0.12243264065698731,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[6.55, 7.415]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.75, 26.15]","[27.7, 27.85]","[23693.75, 24750.0]","[5.145, 5.265]",0.0,0.1224624512103639,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[33.105, 35.6]","[24.95, 25.2514]","[28.05, 28.155]","[24750.0, 24900.0]","[4.105, 4.805]",0.1111111111111111,0.12248831301865326,18,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[33.105, 35.6]","[25.2514, 25.75]","[27.85, 27.95]","[23693.75, 24750.0]","[4.805, 4.915]",0.0,0.12254784682044129,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[27.85, 27.95]","[23693.75, 24750.0]","[5.145, 5.265]",0.16666666666666666,0.12255930271146803,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[9.155, 9.585]","[6.045, 6.115]","[0.0129, 0.013]","[35.6, 45.95]","[26.15, 26.35]","[27.95, 28.05]","[22972.5, 23693.75]","[5.265, 6.93]",0.0,0.12257740637991786,3,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0129, 0.013]","[35.6, 45.95]","[26.35, 27.9]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.1227278708980806,2,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0129, 0.013]","[35.6, 45.95]","[25.2514, 25.75]","[27.95, 28.05]","[24750.0, 24900.0]","[4.915, 5.145]",0.3333333333333333,0.12273143039576287,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0125, 0.0127]","[57.35, 97.92]","[26.15, 26.35]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.125,0.12273948442419702,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[6.55, 7.415]","[6.015, 6.045]","[0.0125, 0.0127]","[35.6, 45.95]","[24.95, 25.2514]","[27.85, 27.95]","[24750.0, 24900.0]","[5.265, 6.93]",0.0,0.12292361037422429,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[6.55, 7.415]","[5.925, 6.015]","[0.0125, 0.0127]","[35.6, 45.95]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.1229263585400089,1,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[6.55, 7.415]","[6.045, 6.115]","[0.0127, 0.0129]","[13.11, 33.105]","[24.95, 25.2514]","[28.05, 28.155]","[24900.0, 25875.0]","[4.915, 5.145]",0.21428571428571427,0.12293829092432705,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0125, 0.0127]","[13.11, 33.105]","[25.75, 26.15]","[28.05, 28.155]","[23693.75, 24750.0]","[4.805, 4.915]",0.0,0.12296154615700039,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.06, '原液添加比例': 0.62}"
