成品电导率区间,成品PH值区间,成品浓度区间,成品浊度区间,成品温度区间,成品表面张力区间,成品COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.0921329127507956,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[28.155, 28.4]","[23867.5, 24226.25]","[4.29, 4.935]",0.0,0.0921981485083347,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.0922551335908286,1,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[7.255, 7.945]","[6.095, 6.155]","[0.013, 0.0132]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09227475487879816,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.945, 8.51]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.85, 27.95]","[24226.25, 24485.0]","[5.065, 6.93]",0.043478260869565216,0.09227903010543048,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[9.075, 10.6]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.35, 25.55]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.0,0.09228150320295078,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.85, 27.95]","[24226.25, 24485.0]","[5.065, 6.93]",0.0,0.09230287796104986,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.945, 8.51]","[6.095, 6.155]","[0.013, 0.0132]","[13.11, 51.75]","[25.55, 26.35]","[27.7, 27.85]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09231260294147059,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.85, 27.95]","[23867.5, 24226.25]","[5.065, 6.93]",0.125,0.09232522002918903,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[4.29, 4.935]",0.0,0.09234989078266886,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",0.047619047619047616,0.09235668162197909,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.255, 7.945]","[6.095, 6.155]","[0.013, 0.0132]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09236617402737474,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.0924166391777656,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.945, 8.51]","[5.995, 6.095]","[0.0129, 0.013]","[13.11, 51.75]","[26.35, 27.9]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.09090909090909091,0.0924373016321766,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[8.51, 8.895]","[6.095, 6.155]","[0.0129, 0.013]","[13.11, 51.75]","[26.35, 27.9]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.05,0.09258017099000562,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",0.3333333333333333,0.0925838667044502,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[13.11, 51.75]","[25.15, 25.35]","[27.85, 27.95]","[23241.25, 23867.5]","[3.08, 4.29]",0.1111111111111111,0.09261608284224676,9,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[7.255, 7.945]","[6.095, 6.155]","[0.013, 0.0132]","[13.11, 51.75]","[25.55, 26.35]","[27.7, 27.85]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09268752597885074,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.7, 27.85]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09273799112924161,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",0.045454545454545456,0.0927453722913872,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[8.51, 8.895]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09294505902253951,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.51, 8.895]","[5.4, 5.925]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[23241.25, 23867.5]","[5.065, 6.93]",0.0,0.092972634302952,2,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[4.29, 4.935]",0.05,0.09305403702111464,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.51, 8.895]","[5.4, 5.925]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[5.065, 6.93]",0.08333333333333333,0.09306405345152857,12,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.51, 8.895]","[5.4, 5.925]","[0.013, 0.0132]","[51.75, 59.385]","[25.35, 25.55]","[28.155, 28.4]","[24226.25, 24485.0]","[3.08, 4.29]",0.20689655172413793,0.09309832249518449,29,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.075, 10.6]","[5.925, 5.995]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.5,0.09310722272633404,2,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.7, 27.85]","[24226.25, 24485.0]","[5.065, 6.93]",0.08333333333333333,0.09325629383768698,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[8.895, 9.075]","[5.4, 5.925]","[0.013, 0.0132]","[13.11, 51.75]","[25.35, 25.55]","[27.7, 27.85]","[24226.25, 24485.0]","[3.08, 4.29]",0.0,0.09327452930791674,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09330948538157827,17,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24226.25, 24485.0]","[5.065, 6.93]",0.0,0.09331627622088848,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",0.0,0.09338277013473625,1,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.13333333333333333,0.09340090453015482,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",0.0,0.09340769536946504,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[8.895, 9.075]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.15, 25.35]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.0625,0.09354716063522771,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[28.155, 28.4]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09357110453013204,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[8.51, 8.895]","[5.4, 5.925]","[0.0126, 0.0129]","[13.11, 51.75]","[25.35, 25.55]","[27.95, 28.155]","[23241.25, 23867.5]","[5.065, 6.93]",0.0,0.09362259886787433,2,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24226.25, 24485.0]","[5.065, 6.93]",0.024390243902439025,0.09363821849519986,41,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[8.51, 8.895]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.08333333333333333,0.09374000879087714,36,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[8.51, 8.895]","[5.925, 5.995]","[0.0129, 0.013]","[59.385, 63.695]","[25.35, 25.55]","[27.85, 27.95]","[24226.25, 24485.0]","[3.08, 4.29]",0.0,0.09392000871427786,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.075, 10.6]","[5.925, 5.995]","[0.0126, 0.0129]","[59.385, 63.695]","[23.1, 25.15]","[27.95, 28.155]","[23867.5, 24226.25]","[3.08, 4.29]",0.058823529411764705,0.09404406625804292,34,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.7, 27.85]","[24226.25, 24485.0]","[5.065, 6.93]",0.20833333333333334,0.09405098959525243,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[5.065, 6.93]",0.058823529411764705,0.09405370769145269,17,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.0967741935483871,0.0941050507686006,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[8.51, 8.895]","[5.4, 5.925]","[0.013, 0.0132]","[13.11, 51.75]","[25.15, 25.35]","[27.95, 28.155]","[24226.25, 24485.0]","[3.08, 4.29]",0.125,0.09412020476675706,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[8.51, 8.895]","[5.995, 6.095]","[0.0125, 0.0126]","[59.385, 63.695]","[23.1, 25.15]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",0.0,0.09412422959962527,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[28.155, 28.4]","[23241.25, 23867.5]","[5.065, 6.93]",0.0,0.09422390769142991,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.895, 9.075]","[5.925, 5.995]","[0.0129, 0.013]","[51.75, 59.385]","[25.55, 26.35]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.13333333333333333,0.09424409810162324,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[8.895, 9.075]","[5.925, 5.995]","[0.0129, 0.013]","[51.75, 59.385]","[25.55, 26.35]","[28.155, 28.4]","[23867.5, 24226.25]","[3.08, 4.29]",0.058823529411764705,0.09429544117877114,17,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[27.7, 27.85]","[23241.25, 23867.5]","[5.065, 6.93]",0.0,0.09437505964292871,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.075, 10.6]","[6.095, 6.155]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[5.065, 6.93]",0.0,0.09437564996576407,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.075, 10.6]","[6.095, 6.155]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09442699304291198,1,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.895, 9.075]","[5.995, 6.095]","[0.0129, 0.013]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",0.0,0.09450735904294934,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[9.075, 10.6]","[6.155, 6.29]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09461656263773574,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[8.895, 9.075]","[5.995, 6.095]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09516289128171695,5,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.51, 8.895]","[5.995, 6.095]","[0.0129, 0.013]","[59.385, 63.695]","[25.15, 25.35]","[27.95, 28.155]","[24226.25, 24485.0]","[3.08, 4.29]",0.0,0.09521707282428153,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[8.51, 8.895]","[5.925, 5.995]","[0.013, 0.0132]","[59.385, 63.695]","[23.1, 25.15]","[27.85, 27.95]","[24226.25, 24485.0]","[3.08, 4.29]",0.047619047619047616,0.09526370072457999,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.945, 8.51]","[5.995, 6.095]","[0.0129, 0.013]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",0.0,0.09529456726882671,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[8.51, 8.895]","[5.995, 6.095]","[0.0129, 0.013]","[51.75, 59.385]","[25.55, 26.35]","[27.85, 27.95]","[24226.25, 24485.0]","[5.065, 6.93]",0.0,0.09537515038552855,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[51.75, 59.385]","[26.35, 27.9]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.09539520900481747,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[6.55, 7.255]","[6.155, 6.29]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.85, 27.95]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09540699324076476,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[8.895, 9.075]","[6.095, 6.155]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.05263157894736842,0.09548483355602835,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[9.075, 10.6]","[6.095, 6.155]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.10714285714285714,0.09549029325747405,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[59.385, 63.695]","[23.1, 25.15]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.0,0.09553067536618493,9,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[8.51, 8.895]","[6.155, 6.29]","[0.0129, 0.013]","[63.695, 97.92]","[25.55, 26.35]","[27.7, 27.85]","[23867.5, 24226.25]","[5.065, 6.93]",0.09523809523809523,0.0956196250593339,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.075, 10.6]","[5.925, 5.995]","[0.0125, 0.0126]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.23076923076923078,0.09566929909098766,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[8.895, 9.075]","[5.995, 6.095]","[0.0129, 0.013]","[13.11, 51.75]","[25.35, 25.55]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09572143669806274,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[10.6, 14.65]","[5.925, 5.995]","[0.0125, 0.0126]","[13.11, 51.75]","[23.1, 25.15]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.0,0.09578919300729269,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.945, 8.51]","[6.155, 6.29]","[0.0129, 0.013]","[63.695, 97.92]","[25.55, 26.35]","[27.7, 27.85]","[23867.5, 24226.25]","[5.065, 6.93]",0.14285714285714285,0.09579869797581628,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[10.6, 14.65]","[5.995, 6.095]","[0.0125, 0.0126]","[51.75, 59.385]","[23.1, 25.15]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.3333333333333333,0.09580275569717,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.075, 10.6]","[5.925, 5.995]","[0.0125, 0.0126]","[13.11, 51.75]","[23.1, 25.15]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.09090909090909091,0.09583949909096487,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[59.385, 63.695]","[23.1, 25.15]","[27.7, 27.85]","[23241.25, 23867.5]","[3.08, 4.29]",0.2,0.09585202731766093,10,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[7.945, 8.51]","[6.095, 6.155]","[0.0129, 0.013]","[63.695, 97.92]","[25.55, 26.35]","[27.7, 27.85]","[24226.25, 24485.0]","[5.065, 6.93]",0.16666666666666666,0.09593786149461411,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[9.075, 10.6]","[5.925, 5.995]","[0.0126, 0.0129]","[51.75, 59.385]","[23.1, 25.15]","[27.95, 28.155]","[23867.5, 24226.25]","[3.08, 4.29]",0.0,0.09600436859510558,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[8.51, 8.895]","[5.995, 6.095]","[0.013, 0.0132]","[59.385, 63.695]","[23.1, 25.15]","[28.155, 28.4]","[23867.5, 24226.25]","[3.08, 4.29]",0.0,0.09619441480177873,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[26.35, 27.9]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",0.05,0.09628805520863015,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[6.55, 7.255]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.5,0.09632224105435616,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[9.075, 10.6]","[6.155, 6.29]","[0.0129, 0.013]","[13.11, 51.75]","[25.15, 25.35]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.08333333333333333,0.09644622518780413,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[8.51, 8.895]","[5.995, 6.095]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",0.4,0.09645083488649434,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.945, 8.51]","[6.095, 6.155]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09662311696366649,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[6.55, 7.255]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",0.0,0.09665097416797777,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[8.895, 9.075]","[6.095, 6.155]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24226.25, 24485.0]","[3.08, 4.29]",0.13333333333333333,0.09666659081280612,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0125, 0.0126]","[13.11, 51.75]","[23.1, 25.15]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.0975609756097561,0.09683732713323143,41,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[8.895, 9.075]","[5.995, 6.095]","[0.013, 0.0132]","[63.695, 97.92]","[23.1, 25.15]","[28.155, 28.4]","[23867.5, 24226.25]","[3.08, 4.29]",0.16666666666666666,0.09684443146592485,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
