成品电导率区间,成品PH值区间,成品浓度区间,成品浊度区间,成品温度区间,成品表面张力区间,成品COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比,配比刀数,配比异常率统计,配比异常率估计
"[8.985, 9.155]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[23103.75, 24235.0]","[3.08, 3.44]",8.0,6.760930954317828,33,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[8.985, 9.155]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[3.08, 3.44]",1.0,2.6648320414714077,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[8.985, 9.155]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[3.08, 3.44]",1.0,1.8449446256866464,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[8.985, 9.155]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[24.95, 25.15]","[28.155, 28.4]","[23103.75, 24235.0]","[3.44, 4.105]",6.0,6.36826556186553,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[3.44, 4.105]",0.0,1.438905266253932,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[8.985, 9.155]","[6.135, 6.29]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[23103.75, 24235.0]","[3.08, 3.44]",2.0,2.6729692642502982,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[3.44, 4.105]",7.999999999999999,10.093657178610268,49,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[8.755, 8.985]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[23103.75, 24235.0]","[3.44, 4.105]",9.0,6.395563968251922,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[8.985, 9.155]","[5.925, 5.985]","[0.0127, 0.0129]","[46.345, 97.92]","[24.95, 25.15]","[27.95, 28.05]","[23103.75, 24235.0]","[3.44, 4.105]",7.0,8.056291278307372,39,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[8.755, 8.985]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[3.08, 3.44]",8.0,8.481369737801066,41,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.155, 9.65]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[23103.75, 24235.0]","[3.08, 3.44]",1.0,2.483070901336528,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.155, 9.65]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[3.08, 3.44]",11.0,7.4503556891617935,36,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.155, 9.65]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[3.08, 3.44]",9.0,3.932204383502961,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[23103.75, 24235.0]","[3.08, 3.44]",10.0,4.789638903463033,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[3.08, 3.44]",9.0,9.372461368650542,45,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[5.925, 5.985]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[23103.75, 24235.0]","[3.08, 3.44]",13.0,8.972259254370782,43,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.155, 9.65]","[6.135, 6.29]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[3.08, 3.44]",5.0,3.3429537456746807,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.155, 9.65]","[6.135, 6.29]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[23103.75, 24235.0]","[3.08, 3.44]",3.0,1.880833450116072,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.155, 9.65]","[6.135, 6.29]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[3.08, 3.44]",20.0,15.6759933033677,75,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[8.565, 8.755]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[24.95, 25.15]","[27.95, 28.05]","[23103.75, 24235.0]","[3.44, 4.105]",4.0,3.7830998839359053,18,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[3.08, 3.44]",8.0,7.199804825475132,34,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[8.985, 9.155]","[5.925, 5.985]","[0.0129, 0.013]","[46.345, 97.92]","[23.1, 24.95]","[27.95, 28.05]","[23103.75, 24235.0]","[3.44, 4.105]",2.0,3.393556094919601,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[23103.75, 24235.0]","[3.08, 3.44]",39.0,33.310081637897476,157,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[3.08, 3.44]",17.0,11.883080981503811,56,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[3.08, 3.44]",8.0,8.063663665895264,38,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[6.135, 6.29]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[3.08, 3.44]",9.0,5.962157583515509,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.155, 9.65]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[24.95, 25.15]","[27.95, 28.05]","[23103.75, 24235.0]","[3.44, 4.105]",8.0,8.105084927127331,38,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[3.08, 3.44]",4.0,2.348725162015293,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[6.135, 6.29]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[23103.75, 24235.0]","[3.08, 3.44]",2.0,2.5707005331373622,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[6.135, 6.29]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[3.08, 3.44]",4.0,2.5710815281880985,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[5.925, 5.985]","[0.0125, 0.0127]","[32.05, 35.6]","[23.1, 24.95]","[27.95, 28.05]","[23103.75, 24235.0]","[3.08, 3.44]",5.0,7.106229967902961,33,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[24.95, 25.15]","[28.155, 28.4]","[23103.75, 24235.0]","[3.08, 3.44]",5.0,4.312374177418801,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[8.985, 9.155]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[23.1, 24.95]","[27.85, 27.95]","[23103.75, 24235.0]","[3.44, 4.105]",3.0,2.372565694724435,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[8.755, 8.985]","[5.925, 5.985]","[0.0129, 0.013]","[46.345, 97.92]","[23.1, 24.95]","[28.155, 28.4]","[23103.75, 24235.0]","[3.44, 4.105]",2.0,2.372686864172272,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.155, 9.65]","[6.135, 6.29]","[0.0127, 0.0129]","[46.345, 97.92]","[24.95, 25.15]","[28.155, 28.4]","[23103.75, 24235.0]","[3.08, 3.44]",5.0,3.461680537799957,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[8.565, 8.755]","[5.4, 5.925]","[0.0127, 0.0129]","[46.345, 97.92]","[24.95, 25.15]","[28.05, 28.155]","[23103.75, 24235.0]","[3.44, 4.105]",5.0,2.826509806000412,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[5.985, 6.135]","[0.0127, 0.0129]","[32.05, 35.6]","[23.1, 24.95]","[27.95, 28.05]","[23103.75, 24235.0]","[3.44, 4.105]",3.0,2.1788791412387267,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[24.95, 25.15]","[28.155, 28.4]","[23103.75, 24235.0]","[3.08, 3.44]",1.0,2.1910075502274555,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[8.755, 8.985]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[23.1, 24.95]","[28.05, 28.155]","[23103.75, 24235.0]","[3.44, 4.105]",5.0,3.7270713052045243,17,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[24.95, 25.15]","[28.155, 28.4]","[23103.75, 24235.0]","[3.08, 3.44]",5.0,4.829872613220722,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[24.95, 25.15]","[28.05, 28.155]","[23103.75, 24235.0]","[3.08, 3.44]",0.0,3.0739997935481362,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[8.565, 8.755]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[23.1, 24.95]","[28.155, 28.4]","[23103.75, 24235.0]","[3.44, 4.105]",9.0,8.814320709766827,40,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[7.245, 8.565]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[23.1, 24.95]","[27.95, 28.05]","[23103.75, 24235.0]","[3.44, 4.105]",1.0,2.4256829827620137,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[5.925, 5.985]","[0.0127, 0.0129]","[46.345, 97.92]","[23.1, 24.95]","[28.05, 28.155]","[23103.75, 24235.0]","[3.44, 4.105]",3.0,2.869171230705741,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[23.1, 24.95]","[27.95, 28.05]","[23103.75, 24235.0]","[3.08, 3.44]",5.0,2.870655705145626,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[5.925, 5.985]","[0.0125, 0.0127]","[35.6, 46.345]","[23.1, 24.95]","[28.155, 28.4]","[23103.75, 24235.0]","[3.08, 3.44]",3.0,2.8755498399779693,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[23.1, 24.95]","[27.95, 28.05]","[23103.75, 24235.0]","[3.08, 3.44]",4.0,3.1463687499013293,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[23.1, 24.95]","[28.155, 28.4]","[23103.75, 24235.0]","[3.08, 3.44]",20.0,15.985222854866926,71,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[23.1, 24.95]","[28.155, 28.4]","[23103.75, 24235.0]","[3.08, 3.44]",4.0,3.164387369656966,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[9.65, 14.65]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[23.1, 24.95]","[27.95, 28.05]","[23103.75, 24235.0]","[3.08, 3.44]",10.0,7.4745702507933185,33,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1524,0.239501312335958,0.21161111360036033
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[32.05, 35.6]","[25.15, 26.25]","[27.85, 27.95]","[24505.0, 24606.25]","[4.29, 4.935]",1.0,2.198449774639033,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 32.05]","[25.15, 26.25]","[27.95, 28.05]","[24505.0, 24606.25]","[4.29, 4.935]",3.0,2.4477199166785324,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[27.85, 27.95]","[24505.0, 24606.25]","[4.29, 4.935]",3.0,1.6401130839633702,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[27.7, 27.85]","[24505.0, 24606.25]","[4.29, 4.935]",6.0,2.8801197266990193,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[27.85, 27.95]","[24505.0, 24606.25]","[4.29, 4.935]",6.0,4.5265101252135285,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[6.55, 7.245]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[27.7, 27.85]","[24505.0, 24606.25]","[4.29, 4.935]",0.0,0.8335110932635763,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[8.755, 8.985]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 32.05]","[24.95, 25.15]","[28.05, 28.155]","[24235.0, 24505.0]","[4.29, 4.935]",3.0,4.598862023324748,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[24.95, 25.15]","[27.85, 27.95]","[24235.0, 24505.0]","[4.29, 4.935]",1.0,1.6908304392456959,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[24.95, 25.15]","[27.95, 28.05]","[24505.0, 24606.25]","[4.29, 4.935]",3.0,1.486692957496822,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[7.245, 8.565]","[6.135, 6.29]","[0.0127, 0.0129]","[13.11, 32.05]","[24.95, 25.15]","[27.95, 28.05]","[24505.0, 24606.25]","[4.29, 4.935]",2.0,4.2534558696554745,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[46.345, 97.92]","[24.95, 25.15]","[27.95, 28.05]","[24505.0, 24606.25]","[4.29, 4.935]",1.0,2.9898391903792856,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[46.345, 97.92]","[24.95, 25.15]","[27.85, 27.95]","[24505.0, 24606.25]","[4.29, 4.935]",0.0,0.6406887258200835,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[8.755, 8.985]","[5.985, 6.135]","[0.0125, 0.0127]","[13.11, 32.05]","[23.1, 24.95]","[27.95, 28.05]","[24235.0, 24505.0]","[4.29, 4.935]",0.0,1.2834658711169131,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 32.05]","[23.1, 24.95]","[27.85, 27.95]","[24505.0, 24606.25]","[4.29, 4.935]",3.0,1.7356598795933775,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 46.345]","[23.1, 24.95]","[27.7, 27.85]","[24235.0, 24505.0]","[4.29, 4.935]",10.0,5.006337013311303,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 46.345]","[23.1, 24.95]","[27.85, 27.95]","[24235.0, 24505.0]","[4.29, 4.935]",2.0,1.3061666956879736,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[23.1, 24.95]","[27.95, 28.05]","[24505.0, 24606.25]","[4.29, 4.935]",2.0,1.5259231949352396,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[23.1, 24.95]","[27.85, 27.95]","[24505.0, 24606.25]","[4.29, 4.935]",4.0,2.397911937131006,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 46.345]","[23.1, 24.95]","[27.95, 28.05]","[24505.0, 24606.25]","[4.29, 4.935]",8.0,4.155781699199524,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 46.345]","[23.1, 24.95]","[27.85, 27.95]","[24505.0, 24606.25]","[4.29, 4.935]",2.0,1.312369914157165,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.2597402597402597,0.21173337286368688
"[8.755, 8.985]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[24235.0, 24505.0]","[4.29, 4.935]",1.0,1.824301377528357,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",247,0.20242914979757085,0.21029127493901675
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[24235.0, 24505.0]","[4.29, 4.935]",1.0,2.043806581922235,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",247,0.20242914979757085,0.21029127493901675
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[24606.25, 25162.5]","[4.29, 4.935]",2.0,2.2563504280038402,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",247,0.20242914979757085,0.21029127493901675
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[24235.0, 24505.0]","[4.29, 4.935]",5.0,6.154461975640264,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",247,0.20242914979757085,0.21029127493901675
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[24235.0, 24505.0]","[4.29, 4.935]",9.0,9.437016530416676,46,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",247,0.20242914979757085,0.21029127493901675
