检验日期	钢线线径	槽轮槽距	班次	单晶编号	验证类型	异常类型	线径	切割时间	切割刀号	切割机台	配方编码	前后排别	排别	成品电导率	成品PH值	成品浓度	成品浊度	成品温度	成品表面张力	成品COD	柠檬酸	置换量	离子液添加量	原液添加比例	清液池电导率	清液池PH	清液池浓度	清液池温度	清液池COD	喷淋流量	在线流量
2024/8/6	32	181.5	白班	CLPC295240750401D52N05	0.6-1.6	#N/A	0.032	45510.40125	N1B4042408060461	XQ-B4-04	G12-XXSD-110A	B4前排	B排	9.08	6.1	0.0128	54.6	25.6	27.9	23850	0	0.05	0.07	0.92	9.22	5.73	0.0123	23.5	23590	39.5555	112.7638333
2024/8/8	26	175	夜班	CLPC295240750401D62N02	0.6-1.6	#N/A	0.026	45512.72141	N1B1122408080401	XQ-B1-12	G12130-H26-FQ-27	B1后排	B排	8.56	6.01	0.013	57.1	25.1	27.8	24287.5	0	0.06	0.07	0.91	9.18	5.59	0.0127	23.2	24062.5	38.21625	121.3403125
2024/8/8	26	175	夜班	CLPC295240750401D62N03	0.6-1.6	#N/A	0.026	45512.619	N1B1132408080511	XQ-B1-13	G12130-H26-FQ-29	B1后排	B排	8.48	5.97	0.013	61.3	25.6	27.9	24287.5	0	0.06	0.07	0.91	9.07	5.57	0.0127	23.6	24062.5	38.32848485	120.6530303
2024/8/8	32	181.5	夜班	CLPC295240750401D62N04	0.6-1.6	#N/A	0.032	45512.67598	N1B3012408080631	XQ-B3-01	G12-XXSD-110A	B3前排	B排	8.8	5.96	0.0129	55.1	24.9	27.8	24287.5	0	0.06	0.07	0.91	9.18	5.59	0.0127	23.2	24062.5	38.21625	121.3403125
2024/8/8	32	181.5	夜班	CLPC295240750401D62N05	0.6-1.6	#N/A	0.032	45512.59777	N1B4012408080581	XQ-B4-01	G12-XXSD-110A	B4前排	B排	8.65	5.96	0.013	68.7	25.4	27.9	24287.5	0	0.06	0.07	0.91	9.07	5.57	0.0127	23.6	24062.5	38.32848485	120.6530303
2024/8/10	32	181.5	白班	CLPC295240750401D62N06W	0.6-1.6	#N/A	0.032	45514.23771	N2B4012408090722	XQ-B4-01	G12-XXSD-110A	B4前排	B排	8.71	6.08	0.0129	46.3	24.3	28.2	24500	0	0.06	0.07	0.91	9.4	5.52	0.0127	23.9	24000	37.745	134.0321429
2024/8/10	32	181.5	夜班	CLPC295240750401D72Y04	0.6-1.6	#N/A	0.032	45515.08006	N1B4102408100842	XQ-B4-10	G12-XXSD-100-TSI	B4后排	B排	8.17	6.01	0.0128	41.5	25.6	27.8	24607.5	0	0.06	0.07	0.85	8.38	5.66	0.0127	23.6	24150	37.005	139.8125
2024/8/10	32	181.5	夜班	CLPC295240750401D72Y05	0.6-1.6	#N/A	0.032	45515.08286	N1B3072408100802	XQ-B3-07	0A	B3前排	B排	8.17	6.01	0.0128	41.5	25.6	27.8	24607.5	0	0.06	0.07	0.85	8.38	5.66	0.0127	23.6	24150	37.005	139.8125
2024/8/5	32	181.5	白班	CLPC295240750502D11Y03	0.6-1.6	断缝	0.032	45509.15284	N1B3032408040352	XQ-B3-03	G12-XXSD-110A	B3前排	B排	9.6	6.09	0.0128	55.4	25.5	28.2	23107.5	0	0.05	0.07	0.91	9.79	5.74	0.0123	24.1	22995	39.34	108.4852
2024/8/5	26	175	白班	CLPC295240750502D11Y04	0.6-1.6	跳线	0.026	45509.35472	N1B1122408040222	XQ-B1-12	G12130-H26-FQ-27	B1后排	B排	9.53	6.14	0.0129	52.1	25.7	28.1	23107.5	0	0.05	0.07	0.91	9.91	5.86	0.0123	23.9	22995	39.51	109.1605556
2024/8/5	32	181.5	白班	CLPC295240750502D11Y06	0.6-1.6	#N/A	0.032	45509.17649	N1B4022408040352	XQ-B4-02	G12-XXSD-110A	B4前排	B排	9.68	6.14	0.0128	56.2	25.8	28.1	23107.5	0	0.05	0.07	0.91	9.92	5.88	0.0123	24.7	22995	39.39108108	108.707973
2024/8/6	32	181.5	夜班	CLPC295240750502D22Y02	0.6-1.6	断缝	0.032	45510.60068	N1B3012408060471	XQ-B3-01	1xxg	B3前排	B排	9.07	5.98	0.0129	55	25.6	28.2	24000	0	0.05	0.07	0.92	9.29	5.57	0.0124	23.1	23930	39.41140351	113.7475439
2024/8/8	32	181.5	夜班	CLPC295240750502D32N04	0.6-1.6	#N/A	0.032	45512.65281	N1B3052408080651	XQ-B3-05	xxg	B3前排	B排	8.55	5.97	0.0129	61	25.4	27.9	24287.5	0	0.06	0.07	0.91	9.07	5.57	0.0127	23.6	24062.5	38.32848485	120.6530303
2024/8/8	32	181.5	夜班	CLPC295240750502D32N05	0.6-1.6	#N/A	0.032	45512.56073	N1B3052408080641	XQ-B3-05	xxg	B3前排	B排	8.59	5.98	0.013	60.4	25.3	27.9	24287.5	0	0.06	0.07	0.92	8.9	5.5	0.0126	23.7	24062.5	38.30882353	120.2835294
2024/8/11	32	181.5	白班	CLPC295240750502D42Y02	0.6-1.6	#N/A	0.032	45515.34446	N1B4102408100872	XQ-B4-10	G12-XXSD-100-TSI	B4后排	B排	8.13	6.01	0.0128	39.3	25.5	27.8	#N/A	0	0.06	0.07	0.85	#N/A	#N/A	#N/A	#N/A	#N/A	#DIV/0!	#DIV/0!
2024/8/11	28	176.5	白班	CLPC295240750502D42Y03	0.6-1.6	#N/A	0.028	45515.27155	N1B2152408100792	XQ-B2-15	1	B2后排	B排	8.09	6.01	0.0129	39.5	25.3	27.9	#N/A	0	0.06	0.07	0.85	#N/A	#N/A	#N/A	#N/A	#N/A	36.52	139.89
2024/8/11	32	181.5	白班	CLPC295240750502D42Y04	0.6-1.6	#N/A	0.032	45515.3278	N1B3042408100932	XQ-B3-04	xxg	B3前排	B排	7.94	5.98	0.0128	36.4	25.4	27.9	#N/A	0	0.06	0.07	0.85	#N/A	#N/A	#N/A	#N/A	#N/A	36.52	139.89
2024/8/11	32	181.5	白班	CLPC295240750502D42Y05	0.6-1.6	#N/A	0.032	45515.26528	N1B3082408100892	XQ-B3-08	G12-XXSD-110A	B3前排	B排	7.98	6	0.0128	39.4	25.6	27.8	#N/A	0	0.06	0.07	0.85	#N/A	#N/A	#N/A	#N/A	#N/A	36.52	139.89
2024/8/11	32	181.5	白班	CLPC295240750502D42Y06	0.6-1.6	跳线	0.032	45515.3031	N1B4132408100852	XQ-B4-13	G12-YS33-130-XQB	B4后排	B排	8.08	6	0.0129	42.2	25.8	27.8	#N/A	0	0.06	0.07	0.85	#N/A	#N/A	#N/A	#N/A	#N/A	36.52	139.89
2024/8/6	32	181.5	夜班	CLPC295240750601D62N02F1	0.6-1.6	断下线	0.032	45510.76444	N2B4012408060431	XQ-B4-01	G12-XXSD-110A	B4前排	B排	8.92	5.99	0.0128	63.6	25.8	28.3	24000	0	0.05	0.07	0.92	9.1	5.51	0.0124	22.8	23930	39.44545455	114.4389091
2024/8/7	26	175	白班	CLPC295240750601D72N03	0.6-1.6	#N/A	0.026	45511.36572	N1B1132408060412	XQ-B1-13	G12130-H26-FQ-27	B1后排	B排	8.99	5.98	0.0129	57.3	24.9	28	24130	0	0.05	0.07	0.91	9.44	5.51	0.0124	23.9	23982.5	38.84	117.415625
2024/8/7	32	181.5	白班	CLPC295240750601D72N04	0.6-1.6	跳线	0.032	45511.34181	N1B3062408060532	XQ-B3-06	G12-XXSD-110A	B3前排	B排	9.39	6	0.0129	49.2	25	28	24130	0	0.05	0.07	0.92	9.44	5.51	0.0124	23.9	23982.5	38.84	117.415625
2024/8/7	32	181.5	白班	CLPC295240750701D42Y02	0.6-1.6	断上下线	0.032	45511.17904	N1B4072408060502	XQ-B4-07	xxg	B4前排	B排	9.12	5.97	0.0128	62.8	25.1	28	24130	0	0.05	0.07	0.92	8.98	5.48	0.0123	23.3	23982.5	39.0288	116.4796
2024/8/7	32	181.5	白班	CLPC295240750701D42Y05	0.6-1.6	#N/A	0.032	45511.3139	N1B3032408060542	XQ-B3-03	G12-XXSD-110A	B3前排	B排	9.39	6	0.0129	49.2	25	28	24130	0	0.05	0.07	0.92	9.32	5.53	0.0124	23.5	23982.5	38.94653061	116.9381633
2024/8/8	32	181.5	白班	CLPC295240750701D42Y07W	0.6-1.6	#N/A	0.032	45512.11958	N2B4082408070462	XQ-B4-08	G12-XXSD-110A	B4前排	B排	8.68	5.95	0.0129	51.5	24.8	28.1	24287.5	0	0.06	0.07	0.91	8.92	5.38	0.0127	24.1	24062.5	38.34102564	123.6130769
2024/8/10	32	181.5	白班	CLPC295240750701D52Y03F1	0.6-1.6	#N/A	0.032	45514.20242	N2B4052408090632	XQ-B4-05	G12-XXSD-110A	B4前排	B排	9.41	6.07	0.013	38.8	25.6	28.1	24500	0	0.06	0.07	0.92	9.4	5.52	0.0127	23.9	24000	37.745	134.0321429
2024/8/10	32	181.5	夜班	CLPC295240750701D52Y04F2	0.6-1.6	#N/A	0.032	45514.72373	N2B4022408100781	XQ-B4-02	G12-XXSD-110A	B4前排	B排	8.14	6.02	0.0129	36	24.8	28.4	24607.5	0	0.06	0.07	0.85	8.57	5.7	0.0126	24.4	24150	36.38125	139.4025
2024/8/5	26	176.5	白班	CLPC295240750802D02N02	0.6-1.6	#N/A	0.026	45509.27753	N1B2132408040332	XQ-B2-13	G12130-H26-FQ-27	B2后排	B排	9.6	6.16	0.0128	61.6	25.7	28.1	23107.5	0	0.05	0.07	0.92	9.86	5.8	0.0123	23.9	22995	39.43753425	108.9364384
2024/8/5	32	181.5	白班	CLPC295240750802D02N03	0.6-1.6	#N/A	0.032	45509.23907	N1B4052408040312	XQ-B4-05	G12-XXSD-110A	B4前排	B排	9.6	6.16	0.0128	61.6	25.7	28.1	23107.5	0	0.05	0.07	0.92	9.92	5.88	0.0123	24.7	22995	39.39108108	108.707973
2024/8/5	32	181.5	白班	CLPC295240750802D02N04	0.6-1.6	#N/A	0.032	45509.26976	N1B3042408040402	XQ-B3-04	G12-XXSD-110A	B3前排	B排	9.6	6.16	0.0128	61.6	25.7	28.1	23107.5	0	0.05	0.07	0.92	9.86	5.8	0.0123	23.9	22995	39.43753425	108.9364384
2024/8/5	26	175	夜班	CLPC295240750802D12Y02	0.6-1.6	#N/A	0.026	45510.10714	N1B1132408050312	XQ-B1-13	G12130-H26-FQ-27	B1后排	B排	9.33	6.16	0.0128	48.5	25.1	28.2	23850	0	0.05	0.07	0.91	9.06	5.69	0.0123	23.7	23590	39.59888889	111.4893651
2024/8/5	26	175	白班	CLPC295240750802D12Y03	0.6-1.6	#N/A	0.026	45509.45738	N1B1132408050261	XQ-B1-13	G12130-H26-FQ-XXSD	B1后排	B排	9.36	6.18	0.0128	55	25.5	28.1	23107.5	0	0.05	0.07	0.91	9.58	5.8	0.0124	24.4	22995	39.56169014	109.3176056
2024/8/5	32	181.5	白班	CLPC295240750802D12Y04	0.6-1.6	#N/A	0.032	45509.39799	N1B3052408050361	XQ-B3-05	1	B3前排	B排	9.2	6.15	0.0128	57.4	25.6	28.1	23107.5	0	0.05	0.07	0.92	9.91	5.86	0.0123	23.9	22995	39.51	109.1605556
2024/8/5	32	181.5	白班	CLPC295240750802D12Y05	0.6-1.6	#N/A	0.032	45509.43287	N1B3062408050371	XQ-B3-06	G12-XXSD-110A	B3前排	B排	9.2	6.15	0.0128	57.4	25.6	28.1	23107.5	0	0.05	0.07	0.92	9.58	5.8	0.0124	24.4	22995	39.56169014	109.3176056
2024/8/6	26	176.5	夜班	CLPC295240750802D12Y07W	0.6-1.6	#N/A	0.026	45510.47993	N2B2102408060341	XQ-B2-10	G12130-H26-FQ-27	B2后排	B排	9.03	6.1	0.0128	52.6	24.9	27.9	23850	0	0.05	0.07	0.91	9.26	5.64	0.0123	23.8	23590	39.54813559	113.1467797
2024/8/8	32	181.5	白班	CLPC295240750802D22N02	0.6-1.6	#N/A	0.032	45512.15119	N1B3042408070662	XQ-B3-04	G12-XXSD-110A	B3前排	B排	8.52	5.92	0.013	49.6	25.3	28.1	24287.5	0	0.06	0.07	0.92	8.92	5.38	0.0127	24.1	24062.5	38.34102564	123.6130769
2024/8/10	32	181.5	白班	CLPC295240750802D31N02W	0.6-1.6	提料挂断线	0.032	45514.1536	N2B4022408090732	XQ-B4-02	xxg	B4前排	B排	9.41	6.07	0.013	38.8	25.6	28.1	24500	0	0.06	0.07	0.92	9.16	5.58	0.0126	24.3	24000	37.80666667	133.1013333
2024/8/5	32	181.5	白班	CLPC295240750902D02N03	0.6-1.6	#N/A	0.032	45509.57175	N1B4012408050331	XQ-B4-01	G12-XXSD-110A	B4前排	B排	9.66	6.05	0.0128	58	24.9	28	23107.5	0	0.05	0.07	0.92	9.33	5.73	0.0124	24.9	22995	39.54928571	109.4781429
2024/8/5	32	181.5	白班	CLPC295240750902D12N04	0.6-1.6	#N/A	0.032	45509.51193	N1B3032408050371	XQ-B3-03	G12-XXSD-110A	B3前排	B排	9.66	6.05	0.0128	58	24.9	28	23107.5	0	0.05	0.07	0.92	9.33	5.73	0.0124	24.9	22995	39.54928571	109.4781429
2024/8/6	32	181.5	夜班	CLPC295240750902D12N05	0.6-1.6	#N/A	0.032	45510.76413	N2B4062408060361	XQ-B4-06	G12-XXSD-110A	B4前排	B排	8.92	5.99	0.0128	63.6	25.8	28.3	24000	0	0.05	0.07	0.92	9.1	5.51	0.0124	22.8	23930	39.44545455	114.4389091
2024/8/7	26	176.5	夜班	CLPC295240750902D22N04	0.6-1.6	加切	0.026	45511.60789	N1B2132408070521	XQ-B2-13	G12-130-H26-FQ-XXSD	B2后排	B排	8.94	6.04	0.0129	56.1	24.5	28.1	24075	0	0.05	0.07	0.91	9.35	5.52	0.0126	23.5	23675	38.62177778	118.9766667
2024/8/10	32	181.5	白班	CLPC295240750902D32N04W	0.6-1.6	#N/A	0.032	45514.28644	N2B4082408090652	XQ-B4-08	G12-XXSD-110A	B4前排	B排	9.54	6.12	0.0129	53.6	25.8	28.1	24500	0	0.06	0.07	0.92	8.79	5.55	0.0126	23.8	24000	37.89307692	135.1092308
2024/8/6	35	181.5	白班	CLPC295240751001D62Y04	0.6-1.6	跳线	0.035	45510.27613	N1B4032408050422	XQ-B4-03	G12-XXSD-110A	B4前排	B排	9.07	6.13	0.0127	43.9	25.3	28.1	23850	0	0.05	0.07	0.92	9.05	5.65	0.0123	23.8	23590	39.55098361	112.3252459
2024/8/6	32	181.5	夜班	CLPC295240751001D62Y06F1	0.6-1.6	断上下线	0.032	45510.71625	N2B4082408060391	XQ-B4-08	G12-XXSD-110A	B4前排	B排	8.92	5.99	0.0128	63.6	25.8	28.3	24000	0	0.05	0.07	0.92	9.38	5.54	0.0124	23.5	23930	39.40303571	114.0742857
2024/8/10	28	176.5	白班	CLPC295240751001D72V02F2	0.6-1.6	加切	0.028	45514.17682	N2B2092408090542	XQ-B2-09	1	B2后排	B排	9.41	6.07	0.013	38.8	25.6	28.1	24500	0	0.06	0.07	0.92	9.4	5.52	0.0127	23.9	24000	37.745	134.0321429
2024/8/9	26	175	白班	CLPC295240751001D72V03V	0.6-1.6	#N/A	0.026	45513.05787	N1B1102408080482	XQ-B1-10	G12130-H26-FQ-27	B1后排	B排	9.04	5.91	0.013	45.5	25.1	27.9	24287.5	0	0.06	0.07	0.91	9.9	5.45	0.0126	23.9	24062.5	38.09035714	124.0746429
2024/8/9	28	175	夜班	CLPC295240751102D02Y02	0.6-1.6	加切	0.028	45513.95253	N1B1122408090472	XQ-B1-12	G12130-H26-FQ-29	B1后排	B排	8.97	6.1	0.0129	50.6	25.1	28	24240	0	0.06	0.07	0.91	9.5	5.55	0.0126	23.4	23987.5	37.85294118	131.5623529
2024/8/6	32	181.5	夜班	CLPC295240751102D02Y03	0.6-1.6	#N/A	0.032	45510.68797	N1B3072408060491	XQ-B3-07	G12-XXSD-110A	B3前排	B排	9.16	6.04	0.0128	58	25.5	28.1	24000	0	0.05	0.07	0.91	9.38	5.54	0.0124	23.5	23930	39.40303571	114.0742857
2024/8/6	32	181.5	夜班	CLPC295240751102D02Y04	0.6-1.6	#N/A	0.032	45510.65227	N1B3082408060481	XQ-B3-08	G12-XXSD-110A	B3前排	B排	9.16	6	0.0128	61.5	25.7	28.1	24000	0	0.05	0.07	0.91	9.29	5.57	0.0124	23.1	23930	39.41140351	113.7475439
2024/8/6	26	175	夜班	CLPC295240751102D02Y06	0.6-1.6	改工艺	0.026	45510.77181	N1B1132408060371	XQ-B1-13	G12130-H26-FQ-27	B1后排	B排	8.92	5.99	0.0128	63.6	25.8	28.3	24000	0	0.05	0.07	0.92	9.1	5.51	0.0124	22.8	23930	39.44545455	114.4389091
2024/8/9	32	181.5	白班	CLPC295240751102D12Y02	0.6-1.6	断缝	0.032	45513.05272	N1B4012408080622	XQ-B4-01	G12-XXSD-110A	B4前排	B排	9.04	5.91	0.013	45.5	25.1	27.9	24287.5	0	0.06	0.07	0.91	9.9	5.45	0.0126	23.9	24062.5	38.09035714	124.0746429
2024/8/9	32	181.5	白班	CLPC295240751102D12Y05	0.6-1.6	#N/A	0.032	45513.31986	N1B2082408080662	XQ-B2-08	G12-XXSD-110A	B2前排	B排	9.2	5.9	0.0129	38.6	24.9	28	24105	0	0.06	0.07	0.92	9.52	5.49	0.0127	22.1	24070	38.1388	126.6992
2024/8/6	35	181.5	夜班	CLPC295240751202D01N03W	0.6-1.6	#N/A	0.035	45510.7308	N2B4032408060461	XQ-B4-03	G12-XXSD-110A	B4前排	B排	8.92	5.99	0.0128	63.6	25.8	28.3	24000	0	0.05	0.07	0.92	9.38	5.54	0.0124	23.5	23930	39.40303571	114.0742857
2024/8/6	35	181.5	白班	CLPC295240751202D11N03	0.6-1.6	跳线	0.035	45510.13641	N1B4032408050412	XQ-B4-03	G12-XXSD-110A	B4前排	B排	9.33	6.16	0.0128	48.5	25.1	28.2	23850	0	0.05	0.07	0.91	9.06	5.69	0.0123	23.7	23590	39.59888889	111.4893651
2024/8/5	32	181.5	白班	CLPC295240751202D31N02	0.6-1.6	#N/A	0.032	45509.21499	N1B3062408040352	XQ-B3-06	G12-XXSD-110A	B3前排	B排	9.6	6.16	0.0128	61.6	25.7	28.1	23107.5	0	0.05	0.07	0.92	9.92	5.88	0.0123	24.7	22995	39.39108108	108.707973
2024/8/5	32	181.5	白班	CLPC295240751202D31N04	0.6-1.6	#N/A	0.032	45509.1961	N1B3082408040362	XQ-B3-08	G12-XXSD-110A	B3前排	B排	9.6	6.16	0.0128	61.6	25.7	28.1	23107.5	0	0.05	0.07	0.92	9.92	5.88	0.0123	24.7	22995	39.39108108	108.707973
2024/8/5	26	176.5	白班	CLPC295240751202D31N05	0.6-1.6	#N/A	0.026	45509.51333	N2B2102408050281	XQ-B2-10	G12130-H26-FQ-XCL	B2后排	B排	9.66	6.05	0.0128	58	24.9	28	23107.5	0	0.05	0.07	0.92	9.33	5.73	0.0124	24.9	22995	39.54928571	109.4781429
2024/8/6	26	176.5	夜班	CLPC295240751202D42N02	0.6-1.6	#N/A	0.026	45510.85479	N1B2152408060431	XQ-B2-15	G12130-H26-FQ-27	B2后排	B排	9.1	5.99	0.0128	64.3	26.1	28.1	24000	0	0.05	0.07	0.91	9.25	5.55	0.0124	22.9	23930	39.45685185	114.8168519
2024/8/6	32	181.5	白班	CLPC295240751202D42N03	0.6-1.6	#N/A	0.032	45510.18608	N1B4022408050442	XQ-B4-02	G12-XXSD-110A	B4前排	B排	9.07	6.13	0.0127	43.9	25.3	28.1	23850	0	0.05	0.07	0.92	9.18	5.71	0.0122	24.3	23590	39.59129032	111.9004839
2024/8/5	26	176.5	夜班	CLPC295240751202D42N04W	0.6-1.6	#N/A	0.026	45509.71078	N1B2152408050371	XQ-B2-15	G12130-H26-FQ-27	B2后排	B排	9.21	6.06	0.0128	51.1	25.4	28.1	23630	0	0.05	0.07	0.92	9.29	5.78	0.0124	25.1	23565	39.57617647	109.8136765
2024/8/8	32	181.5	白班	CLPC295240751202D52Y03	0.6-1.6	#N/A	0.032	45512.18744	N1B3082408070622	XQ-B3-08	G12-XXSD-110A	B3前排	B排	8.52	5.92	0.013	49.6	25.3	28.1	24287.5	0	0.06	0.07	0.92	8.29	5.42	0.0127	23.5	24062.5	38.22131579	124.4976316
2024/8/11	28	175	白班	CLPC295240751202D62N02	0.6-1.6	#N/A	0.028	45515.12554	N1B1102408100592	XQ-B1-10	G12130-H26-FQ-XXSD	B1后排	B排	8.1	6.01	0.0127	39.2	24.8	27.9	#N/A	0	0.06	0.07	0.85	8.21	5.67	0.0127	23.8	#N/A	36.72666667	139.9366667
2024/8/10	28	175	夜班	CLPC295240751202D62N04	0.6-1.6	#N/A	0.028	45514.78491	N1B1132408100661	XQ-B1-13	G12130-H26-FQ-XXSD	B1后排	B排	8.5	6.08	0.013	48.9	25	28.1	24607.5	0	0.06	0.07	0.85	8.54	5.66	0.0127	24.9	24150	36.35	139.5114286
2024/8/10	32	181.5	夜班	CLPC295240751202D62N05W	0.6-1.6	跳线	0.032	45514.47164	N2B4052408100651	XQ-B4-05	G12-XXSD-110A	B4前排	B排	9.59	6.06	0.013	48.6	25.1	28.3	24500	0	0.06	0.07	0.92	8.94	5.6	0.0126	24.3	24000	38.07818182	137.8436364
2024/8/5	26	175	白班	CLPC295240751302D01N02F2F1	0.6-1.6	#N/A	0.026	45509.16757	N2B2122408040252	XQ-B2-12	G12130-H26-FQ-27	B2后排	B排	9.68	6.14	0.0128	56.2	25.8	28.1	23107.5	0	0.05	0.07	0.91	9.92	5.88	0.0123	24.7	22995	39.39108108	108.707973
2024/8/4	32	181.5	夜班	CLPC295240751302D01N03	0.6-1.6	#N/A	0.032	45508.98002	N1B3042408040372	XQ-B3-04	G12-XXSD-110A	B3前排	B排	9.78	6.15	0.0128	58.6	26.2	28.2	23352.5	0	0.05	0.07	0.91	9.82	5.72	0.0123	24.7	23215	39.27506494	108.0511688
2024/8/5	26	176.5	白班	CLPC295240751302D01N04	0.6-1.6	#N/A	0.026	45509.09169	N1B2112408040232	XQ-B2-11	G12130-H26-FQ-XCL	B2后排	B排	9.49	6.07	0.0127	51	25.9	28.1	23107.5	0	0.05	0.07	0.92	9.79	5.74	0.0123	24.1	22995	39.34	108.4852
2024/8/6	26	176.5	白班	CLPC295240751302D01N05	0.6-1.6	#N/A	0.026	45510.36934	N2B2102408050332	XQ-B2-10	G12130-H26-FQ-27	B2后排	B排	9.08	6.1	0.0128	54.6	25.6	27.9	23850	0	0.05	0.07	0.92	9.22	5.73	0.0123	23.5	23590	39.5555	112.7638333
2024/8/7	26	176.5	白班	CLPC295240751302D11Y02F2	0.6-1.6	跳线	0.026	45511.08045	N2B2092408060382	XQ-B2-09	G12130-H26-FQ-XCL	B2后排	B排	9.12	5.97	0.0128	62.8	25.1	28	24000	0	0.05	0.07	0.92	9.48	5.48	0.0123	24.4	23930	39.27807692	115.6163462
2024/8/7	32	181.5	白班	CLPC295240751302D22N04	0.6-1.6	#N/A	0.032	45511.17054	N1B2082408060482	XQ-B2-08	G12-XXSD-110A	B2前排	B排	9.12	5.97	0.0128	62.8	25.1	28	24130	0	0.05	0.07	0.92	8.98	5.48	0.0123	23.3	23982.5	39.0288	116.4796
2024/8/5	32	181.5	白班	CLPC295240751403D02Y03	0.6-1.6	#N/A	0.032	45509.60012	N1B2082408050341	XQ-B2-08	G12-XXSD-110A	B2前排	B排	9.35	6.12	0.0128	52.6	25.5	28.1	23630	0	0.05	0.07	0.91	9.43	5.71	0.0124	24.7	23565	39.58753623	109.6426087
2024/8/6	26	175	白班	CLPC295240751403D02Y04	0.6-1.6	跳线	0.026	45509.83961	N1B1122408050251	XQ-B1-12	G12130-H26-FQ-XXSD	B1后排	B排	9.14	6.12	0.0129	50	25.6	28.2	23630	0	0.05	0.07	0.92	9.44	5.66	0.0124	24.9	23565	39.63530303	110.3316667
2024/8/5	26	175	夜班	CLPC295240751403D02Y05	0.6-1.6	加切	0.026	45509.66413	N1B1132408050281	XQ-B1-13	G12130-H26-FQ-27	B1后排	B排	9.21	6.06	0.0128	51.1	25.4	28.1	23630	0	0.05	0.07	0.92	9.43	5.71	0.0124	24.7	23565	39.58753623	109.6426087
2024/8/4	32	181.5	夜班	CLPC295240751403D11Y02F2	0.6-1.6	#N/A	0.032	45508.98193	N2B4072408040322	XQ-B4-07	G12-XXSD-110A	B4前排	B排	9.78	6.15	0.0128	58.6	26.2	28.2	23352.5	0	0.05	0.07	0.91	9.82	5.72	0.0123	24.7	23215	39.27506494	108.0511688
2024/8/5	32	181.5	夜班	CLPC295240751403D11Y03	0.6-1.6	#N/A	0.032	45509.62399	N1B4022408050391	XQ-B4-02	G12-XXSD-110A	B4前排	B排	9.39	6.1	0.0128	46.7	25.1	28.2	23630	0	0.05	0.07	0.91	9.43	5.71	0.0124	24.7	23565	39.58753623	109.6426087
2024/8/5	26	176.5	白班	CLPC295240751403D11Y04	0.6-1.6	#N/A	0.026	45509.48906	N1B2132408050351	XQ-B2-13	G12130-H26-FQ-27	B2后排	B排	9.64	6.08	0.0128	53.2	25.5	28.2	23107.5	0	0.05	0.07	0.91	9.58	5.8	0.0124	24.4	22995	39.56169014	109.3176056
2024/8/5	26	175	夜班	CLPC295240751403D11Y05	0.6-1.6	跳线	0.026	45509.62862	N1B1122408050241	XQ-B1-12	G12130-H26-FQ-27	B1后排	B排	9.39	6.1	0.0128	46.7	25.1	28.2	23630	0	0.05	0.07	0.91	9.43	5.71	0.0124	24.7	23565	39.58753623	109.6426087
2024/8/6	26	175	夜班	CLPC295240751403D22N02	0.6-1.6	断缝	0.026	45510.83652	N1B1122408060281	XQ-B1-12	G12130-H26-FQ-28	B1后排	B排	9.1	5.99	0.0128	64.3	26.1	28.1	24000	0	0.05	0.07	0.91	9.25	5.55	0.0124	22.9	23930	39.45685185	114.8168519
2024/8/6	32	181.5	夜班	CLPC295240751403D22N03	0.6-1.6	#N/A	0.032	45510.76803	N1B4072408060461	XQ-B4-07	G12-XXSD-110A	B4前排	B排	8.92	5.99	0.0128	63.6	25.8	28.3	24000	0	0.05	0.07	0.92	9.1	5.51	0.0124	22.8	23930	39.44545455	114.4389091
2024/8/6	26	176.5	夜班	CLPC295240751403D22N04	0.6-1.6	#N/A	0.026	45510.8511	N1B2102408060371	XQ-B2-10	G12130-H26-FQ-27	B2后排	B排	9.1	5.99	0.0128	64.3	26.1	28.1	24000	0	0.05	0.07	0.91	9.25	5.55	0.0124	22.9	23930	39.45685185	114.8168519
2024/8/9	26	175	白班	CLPC295240751403D32Y02	0.6-1.6	跳线	0.026	45513.09914	N1B1122408080432	XQ-B1-12	G12130-H26-FQ-27	B1后排	B排	9.57	5.84	0.0129	46.8	25.1	28	24105	0	0.06	0.07	0.92	9.87	5.45	0.0126	22.5	24070	38.06296296	124.8859259
2024/8/9	32	181.5	白班	CLPC295240751403D32Y03	0.6-1.6	跳线	0.032	45513.15403	N1B4042408080692	XQ-B4-04	xxg	B4前排	B排	9.57	5.84	0.0129	46.8	25.1	28	24105	0	0.06	0.07	0.92	9.87	5.45	0.0126	22.5	24070	38.06296296	124.8859259
2024/8/9	32	181.5	白班	CLPC295240751403D32Y04	0.6-1.6	#N/A	0.032	45513.17453	N1B3082408080702	XQ-B3-08	G12-XXSD-110A	B3前排	B排	9.57	5.84	0.0129	46.8	25.1	28	24105	0	0.06	0.07	0.92	9.75	5.48	0.0126	22.8	24070	38.04653846	125.7565385
2024/8/9	32	181.5	白班	CLPC295240751403D32Y05	0.6-1.6	设备故障	0.032	45513.20867	N1B4032408080672	XQ-B4-03	G12-XXSD-110A	B4前排	B排	9.04	5.85	0.013	41	24.5	27.9	24105	0	0.06	0.07	0.91	9.75	5.48	0.0126	22.8	24070	38.04653846	125.7565385
